# g, gerr, r, rerr
2.149800000000000111e+01 5.899999999999999689e-02 2.114199999999999946e+01 5.800000000000000294e-02
2.008399999999999963e+01 1.899999999999999953e-02 1.974399999999999977e+01 2.800000000000000058e-02
1.898400000000000176e+01 1.400000000000000029e-02 1.863899999999999935e+01 1.400000000000000029e-02
2.157700000000000173e+01 4.599999999999999922e-02 2.127700000000000102e+01 9.099999999999999756e-02
2.245899999999999963e+01 1.110000000000000014e-01 2.163599999999999923e+01 8.999999999999999667e-02
1.895400000000000063e+01 1.499999999999999944e-02 1.860200000000000031e+01 1.299999999999999940e-02
2.071300000000000097e+01 3.400000000000000244e-02 2.043799999999999883e+01 3.500000000000000333e-02
2.144699999999999918e+01 6.800000000000000488e-02 2.102100000000000080e+01 7.900000000000000078e-02
1.868700000000000117e+01 1.600000000000000033e-02 1.817899999999999849e+01 1.000000000000000021e-02
2.202899999999999991e+01 7.599999999999999811e-02 2.148199999999999932e+01 7.399999999999999634e-02
2.216199999999999903e+01 1.140000000000000041e-01 2.146699999999999875e+01 8.300000000000000433e-02
2.257199999999999918e+01 1.120000000000000023e-01 2.207000000000000028e+01 1.280000000000000027e-01
2.063100000000000023e+01 2.299999999999999961e-02 2.022700000000000031e+01 2.999999999999999889e-02
2.189999999999999858e+01 9.199999999999999845e-02 2.155699999999999861e+01 1.079999999999999988e-01
1.756299999999999883e+01 1.299999999999999940e-02 1.788599999999999923e+01 1.000000000000000021e-02
2.220599999999999952e+01 1.150000000000000050e-01 2.158500000000000085e+01 8.000000000000000167e-02
2.092599999999999838e+01 3.899999999999999994e-02 2.065800000000000125e+01 6.099999999999999867e-02
2.245200000000000173e+01 1.039999999999999952e-01 2.174599999999999866e+01 1.029999999999999943e-01
2.141700000000000159e+01 6.199999999999999956e-02 2.112999999999999901e+01 7.099999999999999367e-02
2.185399999999999920e+01 6.700000000000000400e-02 2.132799999999999940e+01 7.599999999999999811e-02
2.094600000000000151e+01 3.200000000000000067e-02 2.064900000000000091e+01 4.100000000000000172e-02
2.064499999999999957e+01 3.799999999999999906e-02 2.021000000000000085e+01 4.700000000000000011e-02
2.111299999999999955e+01 4.599999999999999922e-02 2.070599999999999952e+01 5.600000000000000117e-02
2.158200000000000074e+01 7.599999999999999811e-02 2.005900000000000105e+01 2.699999999999999969e-02
2.200100000000000122e+01 1.110000000000000014e-01 2.078399999999999892e+01 7.599999999999999811e-02
2.106899999999999906e+01 1.330000000000000071e-01 9.999899999999999523e+01 9.999000000000000554e+00
2.214399999999999835e+01 8.999999999999999667e-02 2.159299999999999997e+01 9.600000000000000200e-02
2.192399999999999949e+01 9.400000000000000022e-02 2.081700000000000017e+01 4.200000000000000261e-02
2.084900000000000020e+01 6.099999999999999867e-02 2.053900000000000148e+01 5.800000000000000294e-02
2.191000000000000014e+01 1.059999999999999970e-01 2.133800000000000097e+01 7.799999999999999989e-02
1.944699999999999918e+01 1.799999999999999864e-02 1.914300000000000068e+01 1.799999999999999864e-02
2.135699999999999932e+01 5.000000000000000278e-02 2.098999999999999844e+01 6.099999999999999867e-02
1.970499999999999829e+01 1.799999999999999864e-02 1.944000000000000128e+01 2.000000000000000042e-02
2.077400000000000091e+01 2.299999999999999961e-02 2.045200000000000173e+01 2.900000000000000147e-02
2.143599999999999994e+01 4.900000000000000189e-02 2.088200000000000145e+01 5.199999999999999761e-02
2.146000000000000085e+01 7.099999999999999367e-02 2.101200000000000045e+01 6.500000000000000222e-02
2.250100000000000122e+01 9.700000000000000289e-02 2.107100000000000151e+01 6.099999999999999867e-02
2.181400000000000006e+01 6.099999999999999867e-02 2.139300000000000068e+01 7.799999999999999989e-02
2.100600000000000023e+01 3.599999999999999728e-02 2.066499999999999915e+01 3.599999999999999728e-02
2.246799999999999997e+01 1.089999999999999997e-01 2.187999999999999901e+01 1.160000000000000059e-01
2.209400000000000119e+01 8.999999999999999667e-02 2.175199999999999889e+01 8.599999999999999312e-02
2.131500000000000128e+01 3.699999999999999817e-02 2.093400000000000105e+01 4.800000000000000100e-02
2.086199999999999832e+01 3.599999999999999728e-02 2.051800000000000068e+01 4.499999999999999833e-02
1.907900000000000063e+01 1.899999999999999953e-02 1.876699999999999946e+01 2.199999999999999872e-02
2.167200000000000060e+01 6.900000000000000577e-02 2.126500000000000057e+01 8.100000000000000255e-02
1.957900000000000063e+01 1.899999999999999953e-02 1.927899999999999991e+01 2.199999999999999872e-02
2.103699999999999903e+01 3.599999999999999728e-02 2.058500000000000085e+01 3.599999999999999728e-02
2.186199999999999832e+01 7.399999999999999634e-02 2.131800000000000139e+01 7.299999999999999545e-02
2.217099999999999937e+01 9.299999999999999933e-02 2.158500000000000085e+01 1.010000000000000064e-01
2.254299999999999926e+01 1.239999999999999991e-01 2.135500000000000043e+01 7.299999999999999545e-02
2.182199999999999918e+01 7.000000000000000666e-02 2.144099999999999895e+01 7.299999999999999545e-02
2.254899999999999949e+01 1.559999999999999998e-01 2.209799999999999898e+01 1.300000000000000044e-01
2.089199999999999946e+01 4.700000000000000011e-02 2.039300000000000068e+01 4.800000000000000100e-02
2.203900000000000148e+01 5.500000000000000028e-02 2.152899999999999991e+01 1.010000000000000064e-01
2.044600000000000151e+01 2.900000000000000147e-02 2.011400000000000077e+01 3.200000000000000067e-02
2.081200000000000117e+01 2.900000000000000147e-02 2.047200000000000131e+01 3.500000000000000333e-02
2.123600000000000065e+01 5.700000000000000205e-02 2.090899999999999892e+01 5.099999999999999672e-02
2.203800000000000026e+01 1.049999999999999961e-01 2.155199999999999960e+01 1.100000000000000006e-01
2.232999999999999829e+01 1.229999999999999982e-01 2.158399999999999963e+01 9.700000000000000289e-02
2.192699999999999960e+01 1.700000000000000122e-01 2.089600000000000080e+01 1.150000000000000050e-01
2.091499999999999915e+01 3.400000000000000244e-02 2.033800000000000097e+01 2.900000000000000147e-02
2.012500000000000000e+01 2.599999999999999881e-02 1.979899999999999949e+01 2.599999999999999881e-02
2.176699999999999946e+01 7.199999999999999456e-02 2.137699999999999889e+01 6.700000000000000400e-02
1.748600000000000065e+01 1.099999999999999936e-02 1.692899999999999849e+01 8.000000000000000167e-03
2.039799999999999969e+01 2.500000000000000139e-02 2.002899999999999991e+01 3.200000000000000067e-02
1.896000000000000085e+01 2.299999999999999961e-02 1.758800000000000097e+01 1.200000000000000025e-02
2.098699999999999832e+01 4.299999999999999656e-02 2.068499999999999872e+01 4.700000000000000011e-02
2.207799999999999940e+01 8.599999999999999312e-02 2.164699999999999847e+01 8.999999999999999667e-02
2.169200000000000017e+01 6.900000000000000577e-02 2.120799999999999841e+01 6.199999999999999956e-02
2.165599999999999881e+01 7.699999999999999900e-02 2.127899999999999991e+01 8.000000000000000167e-02
2.232100000000000151e+01 3.499999999999999778e-01 2.001800000000000068e+01 8.799999999999999489e-02
2.051699999999999946e+01 3.400000000000000244e-02 2.016000000000000014e+01 3.500000000000000333e-02
1.896900000000000119e+01 4.299999999999999656e-02 1.864300000000000068e+01 6.500000000000000222e-02
2.081800000000000139e+01 3.099999999999999978e-02 2.042999999999999972e+01 5.000000000000000278e-02
1.992599999999999838e+01 2.500000000000000139e-02 1.961899999999999977e+01 1.899999999999999953e-02
2.182999999999999829e+01 7.399999999999999634e-02 2.129599999999999937e+01 7.900000000000000078e-02
2.145400000000000063e+01 4.499999999999999833e-02 2.113899999999999935e+01 4.499999999999999833e-02
2.244800000000000040e+01 1.130000000000000032e-01 2.195100000000000051e+01 1.209999999999999964e-01
2.183200000000000074e+01 8.200000000000000344e-02 2.144399999999999906e+01 8.200000000000000344e-02
2.117000000000000171e+01 4.900000000000000189e-02 2.076300000000000168e+01 4.200000000000000261e-02
2.192699999999999960e+01 8.500000000000000611e-02 2.139099999999999824e+01 7.799999999999999989e-02
2.117500000000000071e+01 4.299999999999999656e-02 2.067999999999999972e+01 4.299999999999999656e-02
1.945299999999999940e+01 1.799999999999999864e-02 1.916199999999999903e+01 2.100000000000000130e-02
2.248000000000000043e+01 1.300000000000000044e-01 2.049599999999999866e+01 5.500000000000000028e-02
2.028600000000000136e+01 2.599999999999999881e-02 1.993900000000000006e+01 2.999999999999999889e-02
9.999899999999999523e+01 9.999000000000000554e+00 2.238800000000000168e+01 2.510000000000000009e-01
2.122899999999999920e+01 4.499999999999999833e-02 2.018299999999999983e+01 3.300000000000000155e-02
1.686299999999999955e+01 1.200000000000000025e-02 1.614900000000000091e+01 8.000000000000000167e-03
2.098199999999999932e+01 5.500000000000000028e-02 2.069200000000000017e+01 5.500000000000000028e-02
2.153600000000000136e+01 7.299999999999999545e-02 2.113700000000000045e+01 7.799999999999999989e-02
2.213899999999999935e+01 8.999999999999999667e-02 2.147100000000000009e+01 7.499999999999999722e-02
2.314099999999999824e+01 2.520000000000000018e-01 2.185099999999999909e+01 1.330000000000000071e-01
2.017399999999999949e+01 2.100000000000000130e-02 1.988200000000000145e+01 2.299999999999999961e-02
1.883999999999999986e+01 1.400000000000000029e-02 1.843499999999999872e+01 1.099999999999999936e-02
2.030399999999999849e+01 2.599999999999999881e-02 2.002199999999999847e+01 2.400000000000000050e-02
1.705300000000000082e+01 7.000000000000000146e-03 1.646300000000000097e+01 8.999999999999999320e-03
2.198300000000000054e+01 8.500000000000000611e-02 2.151000000000000156e+01 8.699999999999999400e-02
2.203800000000000026e+01 1.680000000000000104e-01 2.070299999999999940e+01 5.600000000000000117e-02
2.086299999999999955e+01 5.399999999999999939e-02 2.045299999999999940e+01 4.299999999999999656e-02
1.558000000000000007e+01 7.000000000000000146e-03 1.477500000000000036e+01 1.099999999999999936e-02
2.060900000000000176e+01 2.500000000000000139e-02 2.033500000000000085e+01 3.400000000000000244e-02
2.064499999999999957e+01 2.500000000000000139e-02 1.922100000000000009e+01 1.499999999999999944e-02
2.052400000000000091e+01 2.900000000000000147e-02 2.020799999999999841e+01 2.999999999999999889e-02
1.862099999999999866e+01 1.299999999999999940e-02 1.817099999999999937e+01 1.400000000000000029e-02
1.958399999999999963e+01 1.799999999999999864e-02 1.813599999999999923e+01 1.200000000000000025e-02
2.208599999999999852e+01 1.029999999999999943e-01 2.138400000000000034e+01 9.099999999999999756e-02
2.052799999999999869e+01 3.599999999999999728e-02 2.019800000000000040e+01 3.599999999999999728e-02
2.237199999999999989e+01 1.170000000000000068e-01 2.181599999999999895e+01 1.110000000000000014e-01
2.239000000000000057e+01 8.699999999999999400e-02 2.160000000000000142e+01 9.199999999999999845e-02
2.150600000000000023e+01 7.299999999999999545e-02 2.094200000000000017e+01 5.000000000000000278e-02
2.154799999999999827e+01 7.199999999999999456e-02 2.094600000000000151e+01 4.800000000000000100e-02
2.058200000000000074e+01 3.400000000000000244e-02 2.018499999999999872e+01 3.200000000000000067e-02
2.144399999999999906e+01 8.300000000000000433e-02 2.121499999999999986e+01 7.000000000000000666e-02
2.109600000000000009e+01 4.000000000000000083e-02 2.067899999999999849e+01 5.099999999999999672e-02
2.207000000000000028e+01 8.400000000000000522e-02 2.160300000000000153e+01 9.800000000000000377e-02
2.125700000000000145e+01 4.399999999999999745e-02 2.080600000000000094e+01 5.700000000000000205e-02
2.143700000000000117e+01 6.300000000000000044e-02 2.091700000000000159e+01 4.800000000000000100e-02
2.013899999999999935e+01 2.599999999999999881e-02 1.982199999999999918e+01 2.500000000000000139e-02
2.137099999999999866e+01 5.000000000000000278e-02 2.091499999999999915e+01 4.800000000000000100e-02
1.955499999999999972e+01 5.099999999999999672e-02 1.931500000000000128e+01 3.400000000000000244e-02
2.164900000000000091e+01 5.899999999999999689e-02 2.099299999999999855e+01 5.199999999999999761e-02
2.071600000000000108e+01 3.599999999999999728e-02 2.036799999999999855e+01 3.400000000000000244e-02
1.890700000000000003e+01 1.400000000000000029e-02 1.853999999999999915e+01 1.299999999999999940e-02
1.890200000000000102e+01 3.799999999999999906e-02 9.999899999999999523e+01 9.999000000000000554e+00
2.121300000000000097e+01 6.199999999999999956e-02 2.076599999999999824e+01 4.700000000000000011e-02
2.201300000000000168e+01 6.099999999999999867e-02 2.166300000000000026e+01 9.600000000000000200e-02
2.116000000000000014e+01 4.100000000000000172e-02 2.077899999999999991e+01 4.900000000000000189e-02
1.896699999999999875e+01 2.000000000000000042e-02 1.867000000000000171e+01 1.499999999999999944e-02
2.063800000000000168e+01 3.500000000000000333e-02 2.030900000000000105e+01 3.500000000000000333e-02
1.985399999999999920e+01 1.700000000000000122e-02 1.952100000000000080e+01 1.600000000000000033e-02
2.174599999999999866e+01 6.500000000000000222e-02 2.136599999999999966e+01 6.900000000000000577e-02
2.234400000000000119e+01 1.189999999999999947e-01 2.159600000000000009e+01 7.900000000000000078e-02
2.071799999999999997e+01 3.599999999999999728e-02 2.033399999999999963e+01 2.999999999999999889e-02
2.074899999999999878e+01 3.599999999999999728e-02 2.039600000000000080e+01 3.799999999999999906e-02
2.242000000000000171e+01 1.019999999999999934e-01 2.202899999999999991e+01 1.110000000000000014e-01
2.082100000000000151e+01 3.500000000000000333e-02 2.044699999999999918e+01 3.500000000000000333e-02
2.162699999999999889e+01 7.099999999999999367e-02 2.119000000000000128e+01 6.300000000000000044e-02
2.073699999999999832e+01 3.599999999999999728e-02 2.045899999999999963e+01 3.799999999999999906e-02
2.099200000000000088e+01 4.499999999999999833e-02 2.058299999999999841e+01 4.100000000000000172e-02
2.251399999999999935e+01 1.809999999999999942e-01 2.060699999999999932e+01 6.400000000000000133e-02
2.127100000000000080e+01 5.500000000000000028e-02 2.083399999999999963e+01 6.500000000000000222e-02
2.092200000000000060e+01 2.999999999999999889e-02 2.051899999999999835e+01 4.100000000000000172e-02
2.091600000000000037e+01 1.189999999999999947e-01 2.035000000000000142e+01 7.199999999999999456e-02
2.098600000000000065e+01 4.200000000000000261e-02 2.066300000000000026e+01 3.799999999999999906e-02
2.177400000000000091e+01 8.000000000000000167e-02 2.140299999999999869e+01 7.099999999999999367e-02
2.255600000000000094e+01 1.380000000000000115e-01 2.199800000000000111e+01 1.320000000000000062e-01
2.183399999999999963e+01 8.999999999999999667e-02 2.128000000000000114e+01 8.200000000000000344e-02
2.127400000000000091e+01 4.100000000000000172e-02 2.066300000000000026e+01 4.900000000000000189e-02
2.052899999999999991e+01 3.200000000000000067e-02 2.023999999999999844e+01 3.500000000000000333e-02
2.176599999999999824e+01 6.900000000000000577e-02 2.124599999999999866e+01 5.600000000000000117e-02
2.177400000000000091e+01 6.099999999999999867e-02 2.128900000000000148e+01 6.199999999999999956e-02
1.990599999999999881e+01 2.599999999999999881e-02 1.962600000000000122e+01 2.199999999999999872e-02
2.116000000000000014e+01 4.700000000000000011e-02 2.066400000000000148e+01 4.499999999999999833e-02
2.230999999999999872e+01 8.300000000000000433e-02 2.166499999999999915e+01 8.799999999999999489e-02
1.767500000000000071e+01 1.400000000000000029e-02 1.795200000000000173e+01 1.000000000000000021e-02
2.187000000000000099e+01 5.299999999999999850e-02 2.116900000000000048e+01 6.500000000000000222e-02
1.977599999999999980e+01 1.700000000000000122e-02 1.951300000000000168e+01 2.100000000000000130e-02
2.033099999999999952e+01 2.500000000000000139e-02 2.002299999999999969e+01 2.699999999999999969e-02
2.219999999999999929e+01 1.160000000000000059e-01 2.157100000000000151e+01 1.089999999999999997e-01
