# B, V
1.637399999999999878e+01 1.563400000000000034e+01
1.274799999999999933e+01 1.217699999999999960e+01
1.493599999999999994e+01 1.402100000000000080e+01
1.358999999999999986e+01 1.295599999999999952e+01
1.172599999999999909e+01 1.118999999999999950e+01
1.328299999999999947e+01 1.272499999999999964e+01
1.082199999999999918e+01 1.033699999999999974e+01
1.525199999999999889e+01 1.466699999999999982e+01
1.591299999999999848e+01 1.488299999999999912e+01
1.446199999999999974e+01 1.387599999999999945e+01
1.609799999999999898e+01 1.532600000000000051e+01
1.462300000000000111e+01 1.408900000000000041e+01
1.288199999999999967e+01 1.217600000000000016e+01
1.224600000000000044e+01 1.170199999999999996e+01
1.529800000000000004e+01 1.472799999999999976e+01
1.619000000000000128e+01 1.537400000000000055e+01
1.455499999999999972e+01 1.365799999999999947e+01
1.250200000000000067e+01 1.199600000000000044e+01
1.507600000000000051e+01 1.427599999999999980e+01
1.652299999999999969e+01 1.577500000000000036e+01
1.254599999999999937e+01 1.199000000000000021e+01
1.530799999999999983e+01 1.399399999999999977e+01
1.602200000000000202e+01 1.501500000000000057e+01
1.452499999999999858e+01 1.393099999999999916e+01
1.681599999999999895e+01 1.602299999999999969e+01
1.611999999999999744e+01 1.533799999999999919e+01
1.547199999999999953e+01 1.445299999999999940e+01
1.465899999999999892e+01 1.384099999999999930e+01
1.551999999999999957e+01 1.388499999999999979e+01
1.610800000000000054e+01 1.533699999999999974e+01
1.650199999999999889e+01 1.566000000000000014e+01
1.529499999999999993e+01 1.370599999999999952e+01
1.548000000000000043e+01 1.486700000000000088e+01
1.493099999999999916e+01 1.394899999999999984e+01
1.380499999999999972e+01 1.322199999999999953e+01
1.540599999999999881e+01 1.444299999999999962e+01
1.592300000000000004e+01 1.515099999999999980e+01
1.648399999999999821e+01 1.556199999999999939e+01
1.619099999999999895e+01 1.548399999999999999e+01
1.652700000000000102e+01 1.545500000000000007e+01
1.491399999999999970e+01 1.398499999999999943e+01
1.637699999999999889e+01 1.531099999999999994e+01
1.671499999999999986e+01 1.598300000000000054e+01
1.604100000000000037e+01 1.496299999999999919e+01
1.553299999999999947e+01 1.477399999999999913e+01
1.623499999999999943e+01 1.546199999999999974e+01
1.566399999999999970e+01 1.489100000000000001e+01
1.576600000000000001e+01 1.494100000000000072e+01
1.559099999999999930e+01 1.484600000000000009e+01
1.486199999999999832e+01 1.422899999999999920e+01
1.659900000000000020e+01 1.588100000000000023e+01
1.175399999999999956e+01 1.146599999999999930e+01
1.621999999999999886e+01 1.554800000000000004e+01
1.406999999999999851e+01 1.361999999999999922e+01
1.696199999999999974e+01 1.644300000000000139e+01
1.478500000000000014e+01 1.429100000000000037e+01
1.408900000000000041e+01 1.360299999999999976e+01
1.237800000000000011e+01 1.194500000000000028e+01
1.351900000000000013e+01 1.314100000000000001e+01
1.712299999999999756e+01 1.625499999999999901e+01
1.587999999999999901e+01 1.524399999999999977e+01
1.558800000000000097e+01 1.498000000000000043e+01
1.603900000000000148e+01 1.533200000000000074e+01
1.592300000000000004e+01 1.497100000000000009e+01
1.525699999999999967e+01 1.473000000000000043e+01
1.400400000000000134e+01 1.354700000000000060e+01
1.721300000000000097e+01 1.632400000000000162e+01
1.676500000000000057e+01 1.601000000000000156e+01
1.622400000000000020e+01 1.552399999999999913e+01
1.637500000000000000e+01 1.569999999999999929e+01
1.686299999999999955e+01 1.605199999999999960e+01
1.616700000000000159e+01 1.549399999999999977e+01
1.627499999999999858e+01 1.518299999999999983e+01
1.649399999999999977e+01 1.538100000000000023e+01
1.688700000000000045e+01 1.591900000000000048e+01
1.115900000000000070e+01 1.085899999999999999e+01
1.648199999999999932e+01 1.571000000000000085e+01
1.553800000000000026e+01 1.497400000000000020e+01
1.310699999999999932e+01 1.267099999999999937e+01
1.510100000000000087e+01 1.461700000000000088e+01
1.534600000000000009e+01 1.386700000000000088e+01
1.170399999999999885e+01 1.135399999999999920e+01
1.627599999999999980e+01 1.544400000000000084e+01
1.567799999999999905e+01 1.515799999999999947e+01
1.502500000000000036e+01 1.457099999999999973e+01
1.574399999999999977e+01 1.516399999999999970e+01
1.671000000000000085e+01 1.596100000000000030e+01
1.664300000000000068e+01 1.588499999999999979e+01
1.648400000000000176e+01 1.572100000000000009e+01
1.479400000000000048e+01 1.424099999999999966e+01
1.638100000000000023e+01 1.571199999999999974e+01
1.139499999999999957e+01 1.108300000000000018e+01
1.387899999999999956e+01 1.346199999999999974e+01
1.458700000000000152e+01 1.414300000000000068e+01
1.233900000000000041e+01 1.192699999999999960e+01
1.684700000000000131e+01 1.608500000000000085e+01
1.256199999999999939e+01 1.223499999999999943e+01
1.711100000000000065e+01 1.628300000000000125e+01
1.671799999999999997e+01 1.598900000000000077e+01
1.425000000000000000e+01 1.381099999999999994e+01
1.636799999999999855e+01 1.541699999999999982e+01
1.569299999999999962e+01 1.491699999999999982e+01
9.646999999999998465e+00 9.305999999999999162e+00
1.517199999999999882e+01 1.467099999999999937e+01
1.545800000000000018e+01 1.476299999999999990e+01
1.218299999999999983e+01 1.187400000000000055e+01
1.574399999999999977e+01 1.519500000000000028e+01
1.529199999999999982e+01 1.477899999999999991e+01
1.645799999999999841e+01 1.576600000000000001e+01
1.696000000000000085e+01 1.621600000000000108e+01
1.496400000000000041e+01 1.448900000000000077e+01
1.391999999999999993e+01 1.317600000000000016e+01
1.627799999999999869e+01 1.552399999999999913e+01
1.242300000000000004e+01 1.200300000000000011e+01
1.440300000000000047e+01 1.383200000000000074e+01
1.609499999999999886e+01 1.547700000000000031e+01
1.573499999999999943e+01 1.512199999999999989e+01
1.591000000000000014e+01 1.533300000000000018e+01
1.415599999999999881e+01 1.372899999999999920e+01
1.539700000000000024e+01 1.451200000000000045e+01
1.632900000000000063e+01 1.566600000000000037e+01
1.273299999999999876e+01 1.232499999999999929e+01
1.691699999999999804e+01 1.611799999999999855e+01
1.599000000000000021e+01 1.433000000000000007e+01
1.542300000000000004e+01 1.454400000000000048e+01
1.710200000000000031e+01 1.610999999999999943e+01
1.505499999999999972e+01 1.458000000000000007e+01
1.684100000000000108e+01 1.597700000000000031e+01
1.707200000000000273e+01 1.606500000000000128e+01
1.464700000000000024e+01 1.418200000000000038e+01
1.105299999999999905e+01 1.076299999999999990e+01
1.467099999999999937e+01 1.388799999999999990e+01
1.626800000000000068e+01 1.548399999999999999e+01
1.617699999999999960e+01 1.481600000000000072e+01
1.654500000000000171e+01 1.542200000000000060e+01
1.406600000000000072e+01 1.365000000000000036e+01
1.605300000000000082e+01 1.525600000000000023e+01
1.625900000000000034e+01 1.556199999999999939e+01
1.320700000000000074e+01 1.284800000000000075e+01
1.459900000000000020e+01 1.408300000000000018e+01
1.694800000000000040e+01 1.605900000000000105e+01
1.497799999999999976e+01 1.435899999999999999e+01
1.666000000000000014e+01 1.581499999999999950e+01
1.482600000000000051e+01 1.435200000000000031e+01
1.520600000000000129e+01 1.470100000000000051e+01
1.687999999999999901e+01 1.611799999999999855e+01
1.418700000000000117e+01 1.381000000000000050e+01
1.378399999999999892e+01 1.339499999999999957e+01
1.542399999999999949e+01 1.386999999999999922e+01
1.029099999999999859e+01 9.968999999999999417e+00
1.375399999999999956e+01 1.332099999999999973e+01
1.580400000000000027e+01 1.521100000000000030e+01
1.454800000000000004e+01 1.414799999999999969e+01
1.712800000000000011e+01 1.637600000000000122e+01
1.706200000000000117e+01 1.625000000000000000e+01
1.669099999999999895e+01 1.571100000000000030e+01
1.665899999999999892e+01 1.556300000000000061e+01
1.678900000000000148e+01 1.586899999999999977e+01
1.497799999999999976e+01 1.443399999999999928e+01
1.260000000000000142e+01 1.223600000000000065e+01
1.369000000000000128e+01 1.331900000000000084e+01
1.621600000000000108e+01 1.559099999999999930e+01
1.133100000000000129e+01 1.108500000000000085e+01
1.306199999999999939e+01 1.269200000000000017e+01
1.192799999999999905e+01 1.160299999999999976e+01
9.724000000000000199e+00 9.378999999999999559e+00
1.024799999999999933e+01 9.974999999999999645e+00
1.423700000000000010e+01 1.379199999999999982e+01
1.555000000000000071e+01 1.417300000000000004e+01
8.416999999999999815e+00 8.061999999999999389e+00
1.589599999999999902e+01 1.531199999999999939e+01
1.376500000000000057e+01 1.337800000000000011e+01
1.718400000000000105e+01 1.629700000000000060e+01
1.164700000000000024e+01 1.137199999999999989e+01
1.575099999999999945e+01 1.505400000000000027e+01
1.510999999999999943e+01 1.463299999999999912e+01
1.586899999999999977e+01 1.529100000000000037e+01
1.380499999999999972e+01 1.342900000000000027e+01
1.404300000000000104e+01 1.366600000000000037e+01
1.438199999999999967e+01 1.396499999999999986e+01
1.441100000000000136e+01 1.390900000000000070e+01
1.693700000000000117e+01 1.612600000000000122e+01
1.283499999999999908e+01 1.252399999999999913e+01
1.104800000000000004e+01 1.073900000000000077e+01
1.130000000000000071e+01 1.093800000000000061e+01
1.336800000000000033e+01 1.284600000000000009e+01
1.663299999999999912e+01 1.591399999999999970e+01
1.594299999999999962e+01 1.509399999999999942e+01
1.640500000000000114e+01 1.557699999999999996e+01
1.511099999999999888e+01 1.464199999999999946e+01
1.355699999999999861e+01 1.313599999999999923e+01
1.168599999999999994e+01 1.134999999999999964e+01
1.612399999999999878e+01 1.543399999999999928e+01
1.190199999999999925e+01 1.158000000000000007e+01
1.653800000000000026e+01 1.594500000000000028e+01
1.686599999999999966e+01 1.609400000000000119e+01
1.584900000000000020e+01 1.528500000000000014e+01
1.563900000000000112e+01 1.510500000000000043e+01
1.618100000000000094e+01 1.554100000000000037e+01
1.452800000000000047e+01 1.400999999999999979e+01
1.637300000000000111e+01 1.570800000000000018e+01
1.467200000000000060e+01 1.420700000000000074e+01
1.482900000000000063e+01 1.434900000000000020e+01
1.560899999999999999e+01 1.507199999999999918e+01
1.048700000000000010e+01 1.016200000000000081e+01
1.661299999999999955e+01 1.588799999999999990e+01
1.612099999999999866e+01 1.558300000000000018e+01
1.657000000000000028e+01 1.605699999999999861e+01
1.556700000000000017e+01 1.503400000000000070e+01
1.695999999999999730e+01 1.614399999999999835e+01
1.397199999999999953e+01 1.334299999999999997e+01
1.394799999999999862e+01 1.351699999999999946e+01
1.592100000000000115e+01 1.497000000000000064e+01
1.579700000000000060e+01 1.491200000000000081e+01
1.625400000000000134e+01 1.526500000000000057e+01
1.680899999999999750e+01 1.566499999999999915e+01
1.387900000000000134e+01 1.348900000000000077e+01
1.405399999999999849e+01 1.325799999999999912e+01
1.493900000000000006e+01 1.449399999999999977e+01
1.656000000000000227e+01 1.581300000000000061e+01
1.685900000000000176e+01 1.609600000000000009e+01
1.335500000000000043e+01 1.299399999999999977e+01
1.505900000000000105e+01 1.458600000000000030e+01
1.427200000000000024e+01 1.378200000000000003e+01
1.643900000000000006e+01 1.585200000000000031e+01
1.676600000000000179e+01 1.599600000000000044e+01
1.533599999999999852e+01 1.472899999999999920e+01
1.094599999999999973e+01 1.059099999999999930e+01
1.653699999999999903e+01 1.586599999999999966e+01
1.370500000000000007e+01 1.322100000000000009e+01
1.585400000000000098e+01 1.508600000000000030e+01
1.631000000000000227e+01 1.549200000000000088e+01
1.609799999999999898e+01 1.534099999999999930e+01
1.438400000000000034e+01 1.390700000000000003e+01
1.306099999999999994e+01 1.271199999999999974e+01
1.198900000000000077e+01 1.165399999999999991e+01
1.355400000000000027e+01 1.306000000000000050e+01
1.627899999999999991e+01 1.557000000000000028e+01
1.312600000000000122e+01 1.260500000000000043e+01
1.709600000000000009e+01 1.621199999999999974e+01
1.216600000000000037e+01 1.181000000000000050e+01
1.616799999999999926e+01 1.555000000000000071e+01
1.553299999999999947e+01 1.493399999999999928e+01
1.648300000000000054e+01 1.579800000000000004e+01
1.207200000000000095e+01 1.170800000000000018e+01
1.275399999999999956e+01 1.235599999999999987e+01
1.632900000000000063e+01 1.560200000000000031e+01
1.616699999999999804e+01 1.556199999999999939e+01
1.472599999999999909e+01 1.413299999999999912e+01
1.404899999999999949e+01 1.354199999999999982e+01
1.443299999999999983e+01 1.388899999999999935e+01
1.568900000000000006e+01 1.506300000000000061e+01
1.616100000000000136e+01 1.541200000000000081e+01
1.211800000000000033e+01 1.170599999999999952e+01
1.502500000000000036e+01 1.450600000000000023e+01
1.606099999999999994e+01 1.538599999999999923e+01
1.704799999999999827e+01 1.610399999999999920e+01
1.451399999999999935e+01 1.396899999999999942e+01
1.671900000000000119e+01 1.597799999999999976e+01
1.490199999999999925e+01 1.442099999999999937e+01
1.503500000000000014e+01 1.453599999999999959e+01
1.516300000000000026e+01 1.462299999999999933e+01
1.598600000000000065e+01 1.457300000000000040e+01
1.305100000000000016e+01 1.267200000000000060e+01
1.192499999999999893e+01 1.169599999999999973e+01
1.251600000000000001e+01 1.214700000000000024e+01
1.677400000000000091e+01 1.604599999999999937e+01
1.699599999999999866e+01 1.596899999999999942e+01
1.484099999999999930e+01 1.428899999999999970e+01
1.609199999999999875e+01 1.543399999999999928e+01
1.430400000000000027e+01 1.386500000000000021e+01
1.586899999999999977e+01 1.528299999999999947e+01
1.210899999999999999e+01 1.176600000000000001e+01
1.309600000000000009e+01 1.245100000000000051e+01
1.559299999999999997e+01 1.491600000000000037e+01
1.084399999999999942e+01 1.060899999999999999e+01
1.472499999999999964e+01 1.430499999999999972e+01
1.665599999999999881e+01 1.592099999999999937e+01
1.233999999999999986e+01 1.170400000000000063e+01
1.392200000000000060e+01 1.324900000000000055e+01
1.590899999999999892e+01 1.534099999999999930e+01
1.547899999999999920e+01 1.492999999999999972e+01
1.445800000000000018e+01 1.389400000000000013e+01
1.511800000000000033e+01 1.462400000000000055e+01
1.390299999999999869e+01 1.345299999999999940e+01
1.696300000000000097e+01 1.617699999999999960e+01
1.587399999999999878e+01 1.525399999999999956e+01
1.464100000000000001e+01 1.414799999999999969e+01
1.467700000000000138e+01 1.421000000000000085e+01
1.542100000000000115e+01 1.479100000000000037e+01
1.195100000000000051e+01 1.142300000000000004e+01
1.538100000000000023e+01 1.472400000000000020e+01
1.654599999999999937e+01 1.546299999999999919e+01
6.982000000000000206e+00 6.480000000000000426e+00
1.396700000000000053e+01 1.344899999999999984e+01
1.690000000000000213e+01 1.607900000000000063e+01
1.597200000000000131e+01 1.536100000000000065e+01
1.380700000000000038e+01 1.323600000000000065e+01
1.594299999999999962e+01 1.487899999999999956e+01
1.405199999999999960e+01 1.346599999999999930e+01
1.519299999999999962e+01 1.463799999999999990e+01
1.604800000000000182e+01 1.542900000000000027e+01
1.470400000000000063e+01 1.397600000000000087e+01
1.633299999999999841e+01 1.544200000000000017e+01
1.410399999999999920e+01 1.363199999999999967e+01
1.496499999999999986e+01 1.439700000000000024e+01
1.289299999999999891e+01 1.240799999999999947e+01
1.675200000000000244e+01 1.603900000000000148e+01
1.646300000000000097e+01 1.579899999999999949e+01
1.561899999999999977e+01 1.498600000000000065e+01
1.690700000000000003e+01 1.602100000000000080e+01
1.581799999999999962e+01 1.518399999999999928e+01
1.672500000000000142e+01 1.578899999999999970e+01
1.514200000000000124e+01 1.460500000000000043e+01
1.412599999999999945e+01 1.369599999999999973e+01
1.583699999999999974e+01 1.518500000000000050e+01
1.561599999999999966e+01 1.505899999999999928e+01
